text,label
u r a winner U ave been specially selected number receive currency number cash or a number holiday (flights inc) speak to a live operator number claim number pmin ( number ),0
emoji emoji,1
Not thought bout it Drink in tap spile at seven. Is that pub on gas st off broad st by canal. Ok?,1
I am going to sleep. I am tired of travel.,1
Haha just what I was thinkin,1
Yup but its not giving me problems now so mayb ill jus leave it,1
Lol no. Just trying to make your day a little more interesting,1
How long before you get reply just defer admission til next semester,1
The word Checkmate in chess comes from the Persian phrase Shah Maat which means the king is dead Goodmorning Have a good day emoji,1
Po de emoji emoji emoji emoji emoji . No need job aha.,1
Rats. Hey did u ever vote for the next themes?,1
New Mobiles from number MUST GO! Txt: NOKIA to No: number collect yours today! From ONLY currency number www number tc.biz number optout number gbpmtmsg number TXTAUCTION.,0
I hope your pee burns tonite.,1
OH RITE. WELL IM WITH MY BEST MATE PETE WHO I WENT OUT WITH number A WEEK NOW WERE number GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.,1
Yay cant wait to party together!,1
.photoshop makes my computer shut down.,1
All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,1
Thats one of the issues but california is okay. No snow so its manageable,1
PRIVATE! Your number Account Statement for shows number unredeemed S. I. M. points. Call number Identifier Code: number Expires number number number,0
Hmmm . Mayb can try e shoppin area one but forgot e name of hotel,1
Awesome that gonna be soon or later tonight?,1
I need details about that online job.,1
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a currency number prize. To collect is easy. Just call number,0
Missing you too.pray inshah allah,1
Pls help me tell Ashley that i cant find her number oh,1
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,1
S.this will increase the chance of winning.,1
either way works for me. I am ltgt years old. Hope that doesnt bother you.,1
Maybe you should find something else to do instead???,1
Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,1
I liked your new house,1
Im fine. Hope you are also,1
Also north carolina and texas atm you would just go to the gre site and pay for the test results to be sent.,1
Same to u,1
yes baby! I need to stretch open your pussy!,1
Thanks and ! Or bomb and date as my phone wanted to say!,1
Ok,1
Hey a guy I know is breathing down my neck to get him some bud anyway youd be able to get a half track to usf tonight?,1
Response is one of d powerful weapon number occupy a place in others HEART So always give response number who cares number U Gud night swt dreams take care,1
Nokia phone is lovly,1
FREE MESSAGEThanks for using the Auction Subscription Service. number . number pMSGRCVD number Skip an Auction txt OUT. number Unsubscribe txt STOP CustomerCare number,0
Bored housewives! Chat n date now! number number ! BTnational rate number pmin only from landlines!,0
Sorry da today i wont come to play i have driving clas,1
Im really sorry I lit your hair on fire,1
Oh! Shit I thought that was your trip! Loooooool That just makes SO much more sense now grins and the sofa reference was The sleep on a couch link you sent me Wasnt that how you went on your trip ? Oh And didnt your babe go with you for that celebration with your rents?,1
Okey dokey swashbuckling stuff what oh.,1
Watching cartoon listening music amp at eve had to go temple amp church What about u?,1
number Tension face number Smiling face number Waste face number Innocent face number Terror face number Cruel face number Romantic face number Lovable face number decent face ltgt .joker face.,1
Dips cell dead. So i m coming with him. U better respond else we shall come back.,1
Well. You know what i mean. Texting,1
Hi dis is yijue i would be happy to work wif all for gek number,1
Lol! Oops sorry! Have fun.,1
Wat happened to the cruise thing,1
I know dat feelin had it with Pete! Wuld get with em nuther place nuther time mayb?,1
lyricalladie( number F) is inviting you to be her friend. Reply YES number or NO number See her: www.SMS.acuhmmross STOP? Send STOP FRND to number,0
The worlds most happiest frnds never have the same characters Dey just have the best understanding of their differences,1
No number POLYPHONIC tone number ur mob every week! Just txt PT number to number number st Tone FREE ! so get txtin now and tell ur friends. number ptone. number reply HL number info,0
Yeah just open chat and click friend lists. Then make the list. Easy as pie,1
alright tylers got a minor crisis and has to be home sooner than he thought so be here asap,1
Whenwhere do I pick you up,1
As usual u can call me ard number smth.,1
New Theory: Argument wins d SITUATION but loses the PERSON. So dont argue with ur friends just . . . kick them amp say Im always correct.!,1
For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,1
Poor girl cant go one day lmao,1
Or just do that number times,1
Todays Vodafone numbers ending with number are selected to a receive a currency number award. If your number matches call number to receive your currency number award.,0
You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,1
Japanese Proverb: If one Can do it U too Can do it If none Can do itU must do it Indian version: If one Can do it LET HIM DO it If none Can do itLEAVE it!! And finally Kerala version: If one can do it Stop him doing it If none can do it Make a strike against it,1
Sounds like there could be a lot of time spent in that chastity device boy grins Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,1
Its worse if if uses half way then stops. Its better for him to complete it.,1
Miserable. They dont tell u that the side effects of birth control are massive gut wrenching cramps for the first number months. I didnt sleep at all last night.,1
Send me the new number,1
Convey my regards to him,1
Want the latest Video handset? number anytime any network mins? Half price line rental? Reply or call number for delivery tomorrow,0
number and half years i missed your friendship emoji,1
I cant pick the phone right now. Pls send a message,1
Oh for fucks sake shes in like tallahassee,1
Haha that was the first person I was gonna ask,1
ou are guaranteed the latest Nokia Phone a number GB iPod MP number player or a currency number prize! Txt word: COLLECT to No: number ! IBHltd LdnW number H number pMtmsgrcvd number,0
Taka lor. Wat time u wan number come n look number us?,1
FREE POLYPHONIC RINGTONE Text SUPER to number to get your FREE POLY TONE of the week now! number SN PoBox number NR number number ZS subscription number pw,0
Im reaching in another number stops.,1
no i didnt mean to post it. I wrote it and like so many other times ive ritten stuff to you i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left i hit send then stop. It wasnt there. I checked on my phone when i got to my car. It wasnt there. You said you didnt sleep you were bored. So why wouldnt THAT be the time to clean fold laundry etc.? At least make the bed?,1
Warner Village number C Colin Farrell in SWAT this wkend Warner Village get number free med. Popcorn!Just show msgticketkiosk.Valid number number number C tc kiosk. Reply SONY number mre film offers,0
Will you come online today night,1
Then anything special?,1
Im in solihull do you want anything?,1
Will do. Have a good day,1
WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT number YOR LOCAL HOSPITAL number B TERMINATED.WE R SORRY number THE INCONVENIENCE,1
Love that holiday Monday feeling even if I have to go to the dentists in an hour,1
I am on the way to tirupur.,1
Goal! Arsenal number (Henry number v Liverpool number Henry scores with a simple shot from number yards from a pass by Bergkamp to give Arsenal a number goal margin after number mins.,0
Youve already got a flaky parent. Itsnot supposed to be the childs job to support the parent not until theyre The Ride age anyway. Im supposed to be there to support you. And now ive hurt you. unintentional. But hurt nonetheless.,1
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,1
Just dropped em off omw back now,1
This is the number nd time we have tried number contact u. U have won the number Pound prize. number claim is easy call number NOW! Only number p per min. BTnationalrate,0
