pirat,hirat,lvrat,unemp,chist,mhist,phist,selfemp,insurance,condomin,afam,single,hschool,deny
0.36,0.35,0.79,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.19,0.19,0.348837209,1.799999952,3,2,no,no,no,no,no,no,yes,no
0.32,0.22,0.787878788,1.799999952,3,1,no,no,no,no,no,no,yes,no
0.35,0.29,0.674528302,4.300000191,3,3,no,no,no,no,no,no,yes,no
0.21,0.19,0.705660377,4.300000191,2,2,no,yes,no,no,no,yes,yes,yes
0.28,0.26,0.725907384,3.200000048,1,1,yes,no,no,no,no,no,yes,no
0.3,0.24,0.586309524,3.900000095,3,4,no,no,no,no,no,no,yes,no
0.36,0.24,0.777777778,3.200000048,1,2,no,no,no,no,no,no,yes,no
0.27,0.27,0.802631579,2,2,2,no,no,no,no,no,no,yes,no
0.38,0.3,0.578125,3.200000048,2,1,no,no,no,no,no,no,yes,no
0.34,0.3,0.714285714,3.200000048,3,4,yes,yes,no,no,no,yes,yes,no
0.27,0.23,0.754545455,3.200000048,3,1,yes,no,no,yes,no,yes,yes,no
0.37,0.22,0.864864865,2,3,1,no,no,no,no,no,no,yes,no
0.303299999,0.237999992,0.48048048,4.300000191,2,1,no,no,no,no,no,no,yes,no
0.298600006,0.291299992,0.675,3.200000048,1,1,no,no,no,yes,no,no,yes,no
0.370200005,0.360900002,0.761904762,3.099999905,1,1,no,no,no,no,no,no,yes,no
0.365,0.225,0.904761905,3.200000048,6,2,no,no,no,yes,yes,no,no,no
0.365999985,0.275,0.479487179,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.33,0.32,0.7265625,1.799999952,1,2,no,no,no,yes,no,yes,yes,no
0.4,0.32,0.543478261,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.27,0.26,0.846715328,3.200000048,1,2,no,no,no,yes,yes,no,yes,no
0.29,0.29,0.775193798,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.31,0.3,0.639534884,2,1,1,no,no,no,no,no,no,yes,no
0.38,0.21,0.76,3.200000048,6,2,no,no,no,no,yes,yes,yes,no
0.37,0.31,0.866666667,4.300000191,1,2,no,no,no,yes,yes,yes,yes,no
0.38,0.28,0.847058824,3.900000095,1,2,no,no,no,no,yes,yes,yes,no
0.34,0.33,0.5,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.42,0.33,0.796703297,2,1,2,no,no,no,no,no,yes,yes,no
0.32,0.28,0.787671233,1.799999952,1,2,no,no,no,yes,no,no,yes,no
0.385999985,0.141999998,0.326923077,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.347000008,0.278999996,0.724137931,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.243999996,0.236000004,0.657142857,4.300000191,1,2,no,yes,no,yes,no,no,yes,no
0.23,0.23,0.448717949,1.799999952,1,2,no,no,no,no,no,no,yes,no
0.34,0.34,0.888888889,3.200000048,1,2,no,no,no,no,yes,no,yes,no
0.35,0.17,0.713043478,1.799999952,1,2,no,no,no,yes,no,no,yes,no
0.379000015,0.247000008,0.803418803,3.200000048,6,2,yes,no,no,yes,no,yes,yes,no
0.39,0.27,0.875,1.799999952,1,2,no,no,no,no,no,yes,yes,no
0.42,0.28,0.689655172,3.200000048,1,2,no,no,no,no,no,yes,yes,no
0.26,0.18,0.882075472,1.799999952,1,1,no,no,no,no,no,no,yes,no
0.43,0.11,0.751445087,3.200000048,2,1,no,no,no,no,no,no,yes,no
0.34,0.26,0.940677966,3.200000048,2,2,no,no,no,no,no,no,no,no
0.2,0.09,0.9,3.599999905,2,1,no,yes,no,yes,no,no,yes,no
0.36,0.29,0.907894737,4.300000191,1,2,yes,no,no,no,no,no,yes,no
0.32,0.25,0.949275362,1.799999952,2,2,no,no,no,yes,yes,no,yes,no
0.35,0.35,0.632075472,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.47,0.06,0.893129771,1.799999952,1,1,no,yes,no,yes,no,no,yes,no
0.39,0.29,0.776859504,2,6,2,yes,no,no,no,yes,no,yes,no
0.34,0.29,0.894736842,3.200000048,1,2,no,no,no,yes,no,no,yes,no
0.38,0.27,0.855172414,10.60000038,1,2,no,no,no,no,yes,no,yes,no
0.367999992,0.281000004,1.239130435,2,2,2,no,no,no,no,yes,yes,yes,yes
0.3,0.28,0.8,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.390999985,0.325,0.928571429,1.799999952,1,2,no,no,no,no,no,no,yes,no
0.3,0.09,0.900763359,3.599999905,2,2,no,no,no,yes,no,no,yes,no
0.41,0.24,0.857142857,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.34,0.27,0.416666667,3.200000048,2,1,no,no,no,yes,no,no,yes,no
0.26,0.26,0.446428571,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.35,0.34,0.376344086,3.200000048,1,1,no,no,no,yes,no,no,yes,no
0.09,0.04,0.4,3.200000048,1,2,no,no,no,yes,no,no,yes,no
0.26,0.21,0.901041667,1.799999952,1,2,no,no,no,no,no,no,yes,no
0.44,0.3,0.759493671,3.200000048,1,1,no,no,no,no,no,no,yes,no
0.35,0.23,0.783216783,3.200000048,2,2,yes,no,no,yes,no,yes,yes,no
0.39,0.25,0.596153846,4.300000191,2,1,no,no,no,no,no,no,yes,no
0.31,0.22,0.73,1.799999952,5,2,no,no,no,no,no,no,yes,no
0.4,0.12,0.766129032,3.099999905,1,1,no,no,no,yes,no,no,yes,no
0.41,0.33,0.680412371,1.799999952,2,1,no,yes,no,no,no,no,yes,no
0.24,0.19,0.795321637,1.799999952,2,1,no,no,no,no,no,no,yes,no
0.33,0.3,0.8,3.200000048,2,1,no,no,no,no,no,no,yes,no
0.37,0.27,0.730434783,4.300000191,1,2,no,no,no,no,no,no,yes,no
0.35,0.34,0.52173913,3.900000095,1,1,no,no,no,no,no,no,yes,no
0.42,0.29,0.666666667,10.60000038,6,2,yes,no,no,yes,no,no,yes,yes
0.33,0.28,0.8,1.799999952,6,2,no,no,no,no,yes,no,yes,no
0.34,0.23,0.8,3.900000095,1,1,no,no,no,no,no,no,yes,no
0.36,0.34,0.834782609,4.300000191,1,3,no,no,no,no,no,no,yes,no
0.32,0.12,0.8,3.200000048,3,1,yes,yes,no,no,no,yes,yes,yes
0.32,0.29,0.7875,4.300000191,3,2,no,no,no,no,no,yes,yes,no
0.27,0.21,0.806004619,3.900000095,2,1,no,no,no,no,no,no,yes,no
0.33,0.21,0.474254743,3.599999905,1,1,no,yes,no,no,no,no,yes,no
0.38,0.31,0.714285714,3.200000048,5,1,no,no,no,no,no,no,yes,no
0.36,0.28,0.715686275,3.200000048,2,1,no,no,no,no,yes,no,yes,no
0.24,0.23,0.798449612,3.099999905,1,2,no,no,no,no,no,yes,yes,no
0.32,0.25,0.755319149,3.099999905,1,2,no,no,no,no,no,no,yes,no
0.38,0.11,0.3125,3.099999905,1,2,no,no,no,yes,no,yes,yes,no
0.38,0.25,0.448430493,3.200000048,2,2,no,no,no,no,no,no,yes,no
0.25,0.24,0.8,3.200000048,2,2,no,no,no,yes,no,yes,yes,no
0.32,0.31,0.8,3.099999905,1,2,no,no,no,yes,no,yes,yes,no
0.31,0.28,0.865853659,4.300000191,6,2,no,no,no,yes,yes,yes,yes,no
0.33,0.24,0.625,3.200000048,3,2,no,no,no,yes,no,no,yes,no
0.35,0.22,0.893939394,3.900000095,3,2,no,no,no,yes,yes,yes,yes,no
0.33,0.16,0.803030303,3.200000048,5,1,no,no,no,no,no,no,yes,no
0.31,0.25,0.8,3.200000048,1,1,no,yes,no,no,no,no,yes,no
0.3,0.3,0.77704918,3.200000048,1,2,no,no,no,yes,no,yes,yes,no
0.26,0.2,0.526760563,3.099999905,2,1,no,no,no,no,no,no,yes,no
0.32,0.26,0.753846154,3.099999905,6,1,yes,no,no,yes,yes,yes,yes,yes
0.35,0.26,0.813559322,4.300000191,2,2,no,no,no,yes,no,yes,yes,yes
